custom_lambda_0.0207 Coefficients
==================================================
Bias Term      : -0.005382
V1726          : 0.001156
V1727          : 0.002221
V1728          : 0.006022
V1729          : 0.003626
V1731          : 0.006223
V1733          : 0.004925
V1734          : 0.001101
V1735          : 0.007295
V1736          : 0.002173
V1737          : 0.004528
V1738          : 0.000899
V1739          : 0.004853
V1740          : 0.003735
V1741          : -0.003405
V1742          : 0.005414
V1745          : 0.004774
V1746          : -0.004512
V1748          : 0.005815
V1749          : -0.000094
V1750          : 0.004943
V1751          : -0.000130
V1752          : -0.004619
V1753          : 0.005632
V1755          : -0.002432
V1756          : 0.005257
V1757          : 0.004766
V1758          : 0.005289
V1759          : -0.006821
V1761          : 0.005968
V1762          : 0.004730
V1763          : 0.004973
V1764          : 0.006488
V1766          : -0.006112
V1767          : 0.005267
V1769          : 0.005987
V1770          : -0.000000
V1771          : 0.005649
V1772          : 0.002059
V1775          : 0.004698
V1776          : 0.004493
V1777          : 0.005852
V1778          : 0.005414
V1779          : 0.005804
V1780          : 0.004212
V1781          : 0.005209
V1782          : 0.006377
V1784          : 0.005878
V1785          : 0.001853
V1786          : 0.005907
V1787          : 0.005247
V1788          : 0.007485
V1789          : 0.005534
V1790          : 0.004042
V1792          : -0.000830
V1794          : 0.006653
V1795          : -0.002961
V1796          : -0.005847
V1797          : 0.005403
V1798          : 0.005506
V1799          : -0.003748
V1800          : 0.005925
V1801          : -0.003601
V1802          : 0.003351
V1803          : -0.004653
V1804          : -0.003845
V1805          : 0.003406
V1806          : 0.001002
V1808          : -0.000000
V1809          : -0.005592
V1810          : 0.005755
V1811          : 0.005408
V1812          : 0.003067
V1813          : 0.004389
V1814          : 0.003972
V1815          : 0.004781
V1816          : 0.005582
V1817          : 0.005678
V1818          : -0.004995
V1819          : -0.002251
V1820          : -0.000000
V1821          : -0.004976
V1822          : 0.005077
V1823          : 0.005784
V1824          : 0.005633
V1825          : 0.005769
V1826          : 0.000979
V1827          : 0.005244
V1828          : -0.005727
V1831          : 0.005444
V1832          : 0.006874
V1833          : 0.005316
V1834          : -0.003472
V1836          : -0.004216
V1837          : 0.000016
V1838          : 0.003087
V1839          : 0.000402
V1840          : 0.000230
V1841          : 0.004506
V1842          : 0.002516
V1843          : -0.006433
V1844          : -0.008649
V1845          : 0.005494
V1846          : -0.003757
V1847          : 0.003557
V1848          : 0.004784
V1849          : 0.005232
V1850          : -0.004600
V1851          : -0.002959
V1852          : 0.005473
V1853          : 0.005678
V1854          : 0.007218
V1855          : -0.006927
V1856          : -0.006767
V1857          : 0.005058
V1858          : -0.006069
V1859          : -0.000000
V1860          : 0.001241
V1861          : -0.003870
V1862          : -0.003414
V1863          : 0.000340
V1864          : 0.003428
V1865          : 0.003854
V1866          : 0.002385
V1867          : 0.004429
V1868          : 0.000325
V1869          : 0.004827
V1870          : 0.005502
V1873          : 0.004742
V1874          : -0.000918
V1875          : 0.006225
V1876          : 0.003704
V1877          : -0.003492
V1878          : 0.000000
V1880          : 0.005615
V1881          : -0.001925
V1882          : 0.005781
V1883          : 0.005802
V1884          : 0.005556
V1885          : 0.002704
V1886          : 0.002372
V1887          : -0.008818
V1888          : 0.006174
V1889          : 0.005616
V1890          : 0.004803
V1892          : 0.005459
V1893          : -0.002803
V1894          : -0.000740
V1895          : -0.003709
V1896          : 0.004175
V1897          : 0.004654
V1898          : 0.003398
V1899          : -0.005020
V1900          : 0.004124
V1901          : 0.005763
V1902          : -0.004558
V1903          : -0.001878
V1905          : 0.005138
V1906          : 0.002901
V1907          : 0.005479
V1908          : 0.002975
V1909          : 0.005712
V1910          : -0.009833
V1911          : 0.000000
V1913          : -0.005986
V1914          : -0.003115
V1915          : -0.005463
V1916          : 0.000225
V1918          : -0.009063
V1919          : -0.003798
V1921          : -0.002700
V1922          : -0.004740
V1923          : 0.004071
V1924          : -0.001632
V1925          : 0.000834
V1926          : 0.003202
V1927          : 0.006198
V1928          : 0.005791
V1929          : -0.006380
V1930          : 0.000287
V1932          : 0.006231
V1933          : 0.005667
V1934          : 0.004612
V1935          : 0.005669
V1936          : -0.000000
V1938          : 0.005633
V1939          : 0.005359
V1940          : -0.003783
V1941          : -0.010366
V1942          : 0.002939
V1943          : -0.004866
V1944          : 0.000540
V1945          : 0.006980
V1946          : 0.001643
V1947          : -0.005561
V1949          : -0.007877
V1950          : 0.005698
V1951          : -0.007257
V1952          : -0.005958
V1953          : 0.005586
V1954          : 0.005620
V1955          : 0.005852
V1956          : -0.003619
V1957          : 0.007001
V1959          : 0.008565
V1960          : -0.002794
V1961          : 0.006050
V1962          : 0.004437
V1963          : -0.000827
V1965          : 0.000417
V1966          : 0.003675
V1967          : 0.005761
V1968          : 0.004943
V1969          : 0.004552
V1970          : 0.002961
V1971          : 0.002432
V1972          : 0.005209
V1973          : -0.004498
V1974          : -0.003053
V1975          : 0.005337
V1976          : 0.006021
V1978          : 0.005217
V1980          : 0.005604
V1981          : 0.005408
V1982          : -0.002389
V1983          : 0.005437
V1984          : 0.004521
V1985          : 0.005420
V1986          : -0.004797
V1988          : 0.006090
V1989          : 0.003288
V1990          : 0.004819
V1991          : 0.001348
V1992          : 0.005075
V1993          : 0.006264
V1994          : -0.009536
V1996          : -0.000178
V1997          : 0.000000
V1998          : 0.001692
V1999          : 0.005939
V2000          : -0.000000
V2001          : 0.005328
V2002          : 0.000113
V2003          : -0.012344
V2004          : 0.005612
V2005          : 0.005594
V2006          : -0.000328
V2007          : 0.004473
V2008          : 0.003501
V2009          : -0.001035
V2010          : 0.004630
V2011          : -0.006272
V2012          : 0.005949
V2013          : 0.006376
V2014          : 0.005676
V2015          : 0.005347
V2016          : -0.006978
V2017          : -0.002224
V2018          : -0.006077
V2019          : 0.004721
V2020          : 0.001942
V2021          : -0.011892
V2022          : -0.008674
V2023          : -0.004149
V2024          : 0.001074
V2025          : 0.004829
V2026          : 0.001474
V2027          : -0.000000
V2028          : 0.005645
V2030          : 0.001809
V2033          : 0.005550
V2036          : 0.004806
V2037          : -0.011593
V2038          : 0.003493
V2039          : -0.003620
V2040          : 0.005806
V2041          : -0.003218
V2042          : 0.006345
V2044          : 0.004884
V2046          : 0.005616
V2047          : -0.006603
V2048          : 0.005578
V2049          : -0.002383
V2050          : -0.005025
V2051          : -0.005326
V2052          : 0.004485
V2053          : 0.006642
V2054          : 0.000580
V2055          : 0.005589
V2056          : 0.005776
V2058          : 0.003139
V2059          : 0.002515
V2060          : 0.002257
V2062          : -0.000000
V2063          : 0.005219
V2064          : -0.002790
V2065          : 0.005533
V2066          : 0.004617
V2067          : 0.001986
V2068          : 0.005504
V2069          : 0.002787
V2071          : -0.002546
V2072          : 0.004812
V2073          : -0.000845
V2075          : -0.003245
V2076          : 0.005824
V2077          : 0.005170
V2078          : 0.005612
V2079          : 0.001041
V2080          : 0.003649
V2081          : 0.003997
V2082          : 0.005708
V2085          : -0.003458
V2086          : 0.005051
V2087          : 0.005715
V2088          : -0.001074
V2089          : 0.005451
V2090          : 0.002969
V2091          : 0.005094
V2092          : -0.005275
V2093          : -0.004946
V2094          : -0.008423
V2095          : -0.000000
V2096          : 0.002181
V2097          : 0.005839
V2098          : 0.007502
V2099          : 0.008151
V2100          : -0.002167
V2102          : -0.002328
V2103          : 0.005010
V2104          : 0.000767
V2105          : 0.003499
V2106          : -0.002769
V2107          : -0.002355
V2108          : 0.005579
V2109          : 0.005723
V2110          : -0.000836
V2111          : 0.006653
V2112          : 0.006244
V2114          : 0.004431
V2115          : 0.003361
V2116          : 0.004539
V2117          : 0.005353
V2118          : -0.003827
V2119          : -0.005426
V2120          : -0.000000
V2121          : 0.004338
V2122          : 0.002567
V2123          : -0.005771
V2124          : 0.005536
V2125          : 0.005173
V2128          : -0.005241
V2129          : 0.007218
V2130          : 0.004414
V2131          : 0.003411
V2132          : 0.005827
V2133          : 0.001634
V2134          : 0.005314
V2135          : 0.004963
V2136          : 0.005355
V2137          : -0.002104
V2138          : -0.004819
V2139          : 0.005326
V2140          : 0.005708
V2141          : 0.004490
V2142          : -0.007850
V2143          : -0.003244
V2144          : 0.004445
V2145          : 0.005687
V2146          : 0.005099
V2147          : -0.000962
V2148          : -0.000000
V2149          : -0.000196
V2150          : 0.003151
V2151          : 0.004121
V2152          : 0.004090
V2153          : 0.001478
V2154          : 0.005380
V2155          : 0.005930
V2156          : 0.001570
V2157          : -0.007123
V2158          : 0.003710
V2159          : -0.003797
V2160          : -0.006710
V2161          : -0.004771
V2162          : 0.006236
V2163          : 0.003460
V2164          : 0.006018
V2165          : 0.003664
V2166          : 0.005452
V2168          : -0.005291
V2169          : 0.000644
V2170          : 0.005095
V2171          : 0.005591
V2172          : 0.005529
V2173          : 0.000734
V2174          : 0.003199
V2175          : -0.002020
V2176          : 0.000785
V2177          : 0.005614
V2178          : 0.004682
V2179          : 0.006813
V2180          : -0.006245
V2181          : 0.005636
V2182          : 0.005541
V2183          : -0.006519
V2185          : 0.002085
V2188          : -0.006356
V2189          : 0.004747
V2190          : -0.002654
V2191          : 0.005001
V2192          : -0.005329
V2193          : 0.000625
V2194          : 0.004674
V2195          : 0.001145
V2196          : -0.005948
V2197          : 0.004311
V2198          : 0.005596
V2199          : 0.000655
V2200          : -0.004365
V2201          : -0.001335
V2202          : 0.005673
V2203          : -0.003734
V2204          : -0.001019
V2205          : 0.005963
V2208          : 0.005393
V2209          : 0.005641
V2210          : 0.005740
V2211          : 0.006904
V2212          : -0.007055
V2213          : 0.005655
V2215          : 0.000000
V2216          : 0.004985
V2217          : 0.005548
V2218          : 0.006033
V2219          : 0.005509
V2220          : -0.001980
V2222          : 0.005199
V2223          : 0.003813
V2224          : -0.003535
V2225          : 0.003549
V2226          : 0.003771
V2230          : -0.007020
V2231          : 0.005047
V2232          : 0.005744
V2233          : -0.001413
V2235          : -0.005738
V2236          : 0.002131
V2237          : 0.004617
V2238          : -0.000224
V2239          : 0.005842
V2240          : -0.001584
V2241          : 0.004555
V2242          : -0.005775
V2243          : 0.006289
V2244          : -0.010549
V2245          : 0.004896
V2246          : 0.005169
V2247          : 0.005432
V2249          : -0.006049
V2250          : -0.006748
V2251          : 0.003889
V2252          : -0.005329
V2253          : 0.000085
V2254          : -0.000041
V2255          : 0.005360
V2256          : -0.003025
V2257          : -0.003342
V2258          : 0.002097
V2260          : 0.005550
V2261          : -0.005306
V2262          : -0.008544
V2263          : 0.002386
V2264          : 0.001286
V2265          : 0.003500
V2266          : -0.000000
V2267          : 0.002614
V2268          : -0.008337
V2269          : 0.004620
V2271          : 0.007411
V2272          : 0.003915
V2273          : 0.006576
V2274          : 0.005608
V2275          : 0.004678
V2276          : -0.007412
V2277          : 0.003742
V2278          : 0.004699
V2279          : 0.004030
V2280          : 0.005545
V2281          : 0.004044
V2282          : 0.006183
V2283          : -0.003518
V2284          : -0.001982
V2286          : -0.001954
V2287          : -0.003887
V2288          : 0.002947
V2289          : 0.005541
V2291          : 0.005529
V2292          : 0.000000
V2293          : -0.003645
V2294          : -0.003854
V2295          : 0.000000
V2297          : 0.004993
V2299          : 0.005521
V2300          : 0.003543
V2301          : 0.005522
V2302          : 0.004497
V2303          : -0.011885
V2304          : 0.004580
V2308          : 0.004615
V2309          : 0.005441
V2310          : 0.006298
V2311          : 0.000000
V2312          : 0.006052
V2313          : 0.005575
V2314          : 0.005835
V2316          : -0.003688
V2317          : 0.001588
V2318          : 0.005775
V2320          : 0.002730
V2321          : 0.005221
V2322          : -0.001078
V2323          : 0.006847
V2324          : 0.005590
V2325          : 0.004702
V2326          : 0.005916
V2327          : 0.005671
V2328          : -0.000464
V2329          : -0.005444
V2330          : 0.003839
V2331          : 0.003386
V2332          : 0.000000
V2333          : 0.005725
V2334          : 0.004998
V2336          : 0.005653
V2337          : 0.005186
V2338          : 0.004731
V2340          : -0.002124
V2341          : 0.005408
V2342          : 0.006292
V2343          : -0.006338
V2344          : 0.004897
V2346          : 0.001521
V2347          : -0.003381
V2348          : 0.005638
V2349          : 0.005537
V2350          : 0.005453
V2351          : 0.004686
V2352          : 0.001851
V2353          : 0.005691
V2354          : 0.004107
V2355          : 0.005562
V2356          : 0.005424
V2357          : 0.005492
V2358          : 0.003931
V2359          : 0.005579
V2360          : 0.005936
V2361          : 0.005382
V2362          : -0.004580
V2364          : -0.004980
V2366          : -0.010115
V2367          : 0.005583
V2372          : 0.005580
V2375          : -0.003264
V2377          : -0.003622
V2378          : -0.004571
V2379          : 0.003821
V2381          : 0.005701
V2382          : 0.003175
V2383          : 0.005547
V2384          : 0.003088
V2385          : 0.002317
V2386          : 0.001383
V2387          : 0.001931
V2388          : 0.000000
V2389          : -0.005920
V2390          : 0.005090
V2391          : 0.005702
V2392          : -0.004348
V2393          : -0.000779
V2394          : 0.004658
V2395          : -0.007197
V2396          : 0.004483
V2397          : 0.000000
V2398          : -0.000795
V2399          : 0.005332
V2400          : 0.002861
V2401          : 0.006252
V2402          : 0.004590
V2403          : 0.005244
V2404          : -0.006452
V2405          : 0.000000
V2406          : 0.005107
V2408          : 0.006818
V2409          : -0.001205
V2410          : -0.002787
V2411          : -0.004552
V2413          : 0.003500
V2414          : 0.005763
V2415          : 0.000241
V2416          : 0.005014
V2418          : 0.005419
V2419          : 0.006174
V2420          : -0.004804
V2421          : -0.005591
V2422          : 0.003441
V2423          : 0.000000
V2424          : 0.006564
V2425          : 0.002108
V2426          : 0.006120
V2427          : 0.005211
V2428          : 0.003021
V2429          : 0.000059
V2430          : 0.004262
V2431          : -0.002441
V2432          : 0.006121
V2433          : -0.004617
V2434          : 0.006119
V2435          : 0.004952
V2436          : 0.003157
V2438          : 0.001254
V2439          : 0.008306
V2440          : 0.004819
V2441          : 0.005672
V2442          : 0.004061
V2443          : 0.001540
V2444          : 0.005531
V2445          : 0.004706
V2446          : -0.001716
V2447          : -0.000000
V2448          : 0.003838
V2449          : 0.004455
V2450          : 0.002585
V2451          : 0.003815
V2454          : 0.003232
V2455          : -0.000527
V2456          : -0.000791
V2457          : 0.004730
V2458          : -0.011167
V2460          : 0.005406
V2461          : 0.005172
V2462          : 0.005806
V2463          : -0.006049
V2464          : 0.003534
V2465          : -0.004114
V2466          : -0.006449
V2467          : 0.003094
V2468          : 0.005006
V2469          : 0.003271
V2470          : 0.003571
V2471          : -0.003218
V2473          : 0.001733
V2474          : 0.005561
V2475          : 0.005179
V2476          : 0.002689
V2477          : 0.003727
V2479          : 0.004667
V2480          : -0.003805
V2481          : -0.004028
V2482          : 0.005061
V2483          : 0.004709
V2484          : 0.005048
V2485          : -0.004969
V2486          : 0.006345
V2488          : 0.003161
V2489          : -0.003546
V2490          : -0.003040
V2491          : -0.002408
V2492          : 0.003614
V2493          : -0.000109
V2494          : 0.004662
V2495          : -0.009236
V2496          : 0.003255
V2498          : 0.000925
V2499          : 0.005257
V2500          : -0.005509
V2501          : 0.005452
V2502          : 0.005846
V2503          : -0.002871
V2504          : 0.004942
V2505          : 0.007881
V2506          : 0.004766
V2507          : -0.007321
V2508          : 0.005646
V2509          : 0.005441
V2510          : 0.000122
V2511          : 0.005430
V2512          : -0.006654
V2513          : -0.000000
V2514          : -0.004769
V2515          : -0.000858
V2519          : 0.002323
V2520          : 0.005228
V2521          : 0.003908
V2522          : 0.005633
V2523          : 0.005784
V2526          : 0.004692
V2527          : -0.004065
V2528          : -0.001077
V2529          : 0.003581
V2530          : -0.000909
V2531          : 0.000000
V2532          : 0.004119
V2533          : 0.005365
V2534          : 0.003743
V2535          : 0.005466
V2536          : 0.003532
V2537          : 0.004257
V2538          : -0.004025
V2539          : -0.005467
V2540          : 0.005206
V2541          : 0.005530
V2542          : -0.001691
V2545          : 0.005409
V2546          : 0.004882
V2547          : -0.004346
V2548          : -0.005604
V2549          : 0.005354
V2551          : -0.008482
V2552          : 0.004563
V2553          : -0.007426
V2555          : 0.002271
V2556          : 0.000858
V2559          : 0.003854
V2560          : 0.001662
V2561          : 0.004878
V2562          : 0.000287
V2563          : 0.005277
V2564          : 0.005022
V2565          : 0.005787
V2566          : -0.002714
V2567          : 0.000000
V2570          : 0.004537
V2571          : 0.001323
V2574          : 0.005361
V2575          : -0.001574
V2576          : 0.005726
V2577          : 0.005637
V2578          : 0.006268
V2579          : 0.005032
V2580          : 0.004393
V2581          : 0.005309
V2583          : 0.004971
V2584          : -0.004019
V2585          : -0.008088
V2586          : 0.002104
V2587          : -0.002391
V2588          : 0.005663
V2590          : 0.000000
V2591          : -0.010644
V2592          : -0.007535
V2593          : 0.005185
V2594          : -0.000000
V2596          : 0.005424
V2597          : -0.006383
V2598          : -0.005707
V2599          : 0.002831
V2600          : 0.005532
V2601          : 0.004362
V2602          : 0.004786
V2603          : 0.003099
V2604          : -0.003733
V2605          : -0.007903
V2606          : 0.002811
V2607          : 0.004380
V2608          : -0.009015
V2609          : 0.000000
V2610          : 0.005682
V2611          : 0.004916
V2612          : 0.005633
V2613          : -0.001402
V2614          : 0.003936
V2615          : 0.002857
V2616          : 0.005300
V2617          : 0.003254
V2618          : -0.002108
V2619          : -0.000812
V2620          : 0.005538
V2621          : -0.005284
V2622          : 0.005461
V2623          : 0.003214
V2624          : -0.011129
V2625          : -0.000768
V2627          : 0.000973
V2629          : 0.005517
V2631          : 0.003631
V2632          : 0.006468
V2633          : 0.004056
V2634          : -0.003467
V2635          : -0.005716
V2636          : 0.002174
V2637          : -0.003203
V2638          : 0.005673
V2639          : -0.008384
V2640          : 0.005669
V2641          : -0.011890
V2642          : 0.002212
V2643          : 0.006637
V2646          : 0.000900
V2647          : 0.005231
V2648          : -0.003796
V2649          : 0.005713
V2650          : 0.000197
V2651          : 0.005745
V2652          : 0.005234
V2653          : 0.003638
V2654          : -0.008643
V2655          : 0.005884
V2656          : 0.005726
V2657          : 0.005171
V2660          : 0.002914
V2661          : 0.003914
V2662          : 0.005640
V2663          : -0.004736
V2664          : 0.006008
V2665          : 0.004318
V2666          : -0.004706
V2668          : 0.005590
V2669          : 0.005580
V2670          : 0.004346
V2671          : -0.001381
V2672          : 0.003754
V2673          : 0.005664
V2674          : 0.004239
V2675          : 0.005799
V2677          : -0.005439
V2678          : -0.009615
V2679          : 0.002626
V2680          : 0.005098
V2681          : 0.006829
V2682          : 0.005857
V2683          : 0.006031
V2684          : 0.005859
V2685          : -0.004709
V2686          : 0.004792
V2687          : 0.007613
V2688          : 0.006077
V2690          : 0.000837
V2691          : -0.007597
V2692          : -0.007201
V2693          : 0.006327
V2694          : 0.001583
V2695          : -0.002047
V2696          : 0.003983
V2697          : 0.004479
V2699          : -0.004989
V2700          : 0.002052
V2702          : 0.005511
V2703          : 0.005714
V2706          : 0.005812
V2707          : 0.005225
V2708          : 0.003729
V2709          : -0.000088
V2710          : -0.000000
V2711          : -0.006016
V2712          : 0.002862
V2713          : 0.004641
V2714          : -0.002819
V2715          : 0.006354
V2716          : 0.005687
V2717          : -0.005977
V2718          : -0.006208
V2719          : 0.000667
V2720          : 0.005463
V2723          : -0.001563
V2724          : 0.002509
V2725          : -0.006130
V2726          : -0.004404
V2727          : 0.005500
V2728          : 0.005276
V2729          : 0.005417
V2730          : 0.000000
V2731          : 0.005529
V2732          : 0.000000
V2733          : -0.000242
V2734          : 0.006110
V2735          : 0.003861
V2736          : 0.006340
V2737          : -0.006289
V2738          : 0.007114
V2740          : -0.001089
V2741          : -0.005227
V2742          : 0.003826
V2743          : 0.005710
V2744          : -0.002287
V2745          : 0.006126
V2746          : -0.000913
V2747          : -0.000916
V2748          : -0.004129
V2749          : 0.003464
V2750          : 0.005325
V2751          : 0.005451
V2752          : 0.005276
V2753          : 0.003215
V2756          : -0.000388
V2758          : -0.001145
V2759          : -0.000402
V2760          : -0.004535
V2761          : -0.000000
V2762          : -0.002833
V2763          : -0.002360
V2764          : 0.003671
V2765          : -0.000854
V2766          : 0.006130
V2767          : 0.005752
V2768          : -0.006575
V2769          : 0.005571
V2770          : -0.003737
V2771          : 0.005727
V2774          : 0.006026
V2775          : 0.006682
V2776          : -0.000903
V2777          : 0.004091
V2778          : -0.004861
V2779          : -0.005154
V2780          : -0.004846
V2781          : 0.003481
V2782          : 0.004398
V2783          : -0.002759
V2785          : 0.005352
V2786          : 0.002834
V2787          : -0.006393
V2788          : -0.003657
V2789          : -0.002381
V2790          : -0.003397
V2792          : 0.007111
V2794          : 0.005363
V2795          : 0.004450
V2797          : -0.003520
V2798          : 0.002712
V2799          : 0.000038
V2800          : 0.005678
V2801          : -0.008055
V2802          : -0.002917
V2803          : -0.008570
V2804          : -0.004064
V2805          : -0.004702
V2806          : 0.001276
V2807          : 0.000000
V2808          : -0.003392
V2809          : -0.004017
V2810          : -0.008547
V2811          : 0.005111
V2813          : 0.005312
V2814          : -0.009810
V2815          : 0.000000
V2817          : -0.005140
V2818          : 0.005751
V2819          : -0.002618
V2821          : 0.005321
V2822          : 0.006172
V2823          : 0.001275
V2824          : 0.004087
V2825          : 0.004090
V2827          : 0.003550
V2828          : 0.005469
V2830          : 0.006349
V2831          : 0.003546
V2832          : 0.005048
V2833          : 0.005870
V2834          : -0.000094
V2835          : -0.003732
V2836          : 0.005350
V2837          : 0.002420
V2838          : 0.004545
V2839          : 0.002175
V2840          : 0.000627
V2841          : 0.002501
V2843          : -0.001259
V2844          : 0.005344
V2845          : -0.001762
V2846          : 0.004719
V2848          : -0.005984
V2849          : -0.002738
V2850          : -0.003501
V2851          : -0.003552
V2852          : -0.003203
V2853          : -0.002081
V2854          : -0.002846
V2855          : 0.003519
V2856          : 0.003104
V2857          : 0.002298
V2858          : 0.008494
V2859          : 0.005443
V2860          : -0.004178
V2861          : 0.002790
V2862          : -0.000223
V2863          : -0.010803
V2864          : 0.004742
V2865          : 0.003603
V2866          : -0.004262
V2867          : 0.000810
V2868          : 0.000747
V2869          : -0.003394
V2870          : 0.006129
V2871          : -0.003206
V2872          : -0.004537
V2873          : 0.004514
V2874          : 0.000117
V2875          : 0.000190
V2876          : 0.004786
V2878          : 0.003268
V2879          : -0.007379
V2881          : -0.000031
V2882          : -0.004019
V2883          : -0.001757
V2884          : -0.010210
V2885          : 0.003489
V2887          : -0.002795
V2888          : -0.003018
V2889          : -0.007530
V2890          : 0.003466
V2891          : 0.004761
V2892          : -0.003412
V2893          : -0.002460
V2894          : 0.001706
V2895          : -0.003108
V2898          : 0.004275
V2899          : 0.004075
V2900          : -0.004424
V2901          : 0.006281
V2902          : 0.006274
V2903          : -0.006634
V2904          : -0.008106
V2906          : 0.007131
V2907          : -0.002398
V2908          : -0.000000
V2909          : -0.001561
V2910          : 0.001748
V2911          : 0.005026
V2912          : -0.002472
V2913          : -0.000998
V2914          : -0.002143
V2915          : 0.006859
V2916          : -0.000859
V2917          : -0.001504
V2918          : 0.005604
V2920          : 0.003424
V2921          : 0.002010
V2922          : -0.000000
V2923          : -0.003608
V2924          : 0.005299
V2925          : -0.000863
V2926          : 0.005758
V2927          : -0.002781
V2928          : 0.002452
V2929          : -0.005237
V2930          : 0.000895
V2931          : 0.004270
V2933          : 0.007987
V2934          : 0.005555
V2935          : 0.005825
V2936          : 0.005668
V2937          : 0.006722
V2938          : 0.000324
V2939          : -0.003220
V2940          : 0.001306
V2941          : -0.006185
V2942          : -0.005091
V2943          : 0.006206
V2944          : -0.005876
V2945          : -0.004055
V2946          : -0.004828
V2947          : -0.002777
V2948          : 0.004681
V2949          : 0.004092
V2951          : -0.005339
V2952          : 0.002346
V2953          : -0.004904
V2954          : -0.000531
V2955          : 0.006097
V2956          : -0.011077
V2958          : 0.005375
V2959          : 0.006045
V2960          : 0.001024
V2961          : -0.006133
V2962          : 0.003506
V2963          : 0.004994
V2966          : 0.001831
V2967          : 0.005282
V2968          : 0.006111
V2969          : -0.003476
V2970          : -0.002305
V2971          : 0.003289
V2972          : 0.001965
V2973          : -0.004687
V2974          : 0.005727
V2976          : 0.001616
V2977          : -0.003241
V2978          : 0.005942
V2979          : -0.012104
V2980          : -0.000339
V2981          : -0.003022
V2982          : -0.002152
V2983          : -0.005707
V2984          : -0.004344
V2985          : 0.005195
V2986          : -0.002682
V2987          : 0.001844
V2988          : -0.002545
V2989          : -0.000019
V2990          : -0.009868
V2991          : 0.007501
V2992          : 0.000400
V2994          : 0.000463
V2995          : -0.001483
V2996          : -0.002968
V2999          : 0.002655
V3000          : 0.006144
V3001          : -0.007604
V3002          : 0.005604
V3003          : -0.003068
V3004          : -0.003304
V3005          : -0.001706
V3006          : -0.001321
V3008          : -0.002528
V3009          : 0.004180
V3010          : -0.002233
V3012          : -0.002715
V3013          : -0.003772
V3015          : -0.000000
V3016          : 0.002240
V3017          : 0.007089
V3018          : 0.005901
V3020          : 0.005292
V3022          : -0.000432
V3023          : 0.003754
V3024          : -0.002188
V3025          : -0.005849
V3026          : 0.006219
V3027          : 0.005179
V3028          : -0.000533
V3029          : 0.004926
V3030          : 0.006116
V3031          : 0.005743
V3032          : 0.002281
V3033          : -0.006385
V3034          : 0.005750
V3035          : -0.000000
V3036          : 0.005116
V3037          : 0.006036
V3038          : 0.005708
V3039          : -0.002220
V3040          : -0.003231
V3041          : 0.003290
V3042          : 0.005224
V3043          : 0.002566
V3044          : -0.006432
V3045          : 0.004582
V3046          : -0.003425
V3047          : 0.005076
V3049          : -0.000000
V3050          : 0.000183
V3052          : 0.002480
V3053          : 0.004382
V3054          : -0.001281
V3055          : 0.005924
V3056          : -0.002353
V3057          : 0.004962
V3058          : 0.006362
V3059          : -0.006053
V3061          : 0.000000
V3062          : -0.003358
V3063          : 0.000000
V3064          : 0.000961
V3065          : -0.006199
V3066          : -0.003287
V3067          : 0.006005
V3068          : 0.000901
V3069          : 0.006669
V3071          : 0.005313
V3072          : 0.000000
V3073          : -0.005981
V3074          : -0.009103
V3075          : 0.001916
V3077          : -0.009280
V3078          : 0.000000
V3080          : -0.004362
V3081          : 0.006957
V3082          : 0.005677
V3083          : 0.005406
V3084          : -0.002531
V3085          : -0.005203
V3086          : 0.005292
V3087          : -0.005165
V3089          : 0.005533
V3090          : -0.003104
V3091          : -0.005347
V3092          : 0.005357
V3093          : 0.005947
V3094          : 0.005576
V3095          : 0.005681
V3096          : -0.004372
V3097          : 0.000872
V3098          : -0.000000
V3099          : 0.005568
V3100          : 0.004955
V3101          : 0.000041
V3102          : 0.004752
V3103          : -0.007227
V3105          : -0.003379
V3106          : 0.005694
V3107          : 0.001256
V3109          : 0.004564
V3110          : 0.001614
V3111          : -0.005088
V3112          : 0.007104
V3113          : 0.000744
V3114          : 0.005792
V3115          : -0.003063
V3116          : 0.004760
V3120          : -0.005537
V3121          : -0.001178
V3122          : 0.003709
V3123          : -0.003812
V3124          : 0.007022
V3125          : -0.004639
V3127          : 0.004846
V3128          : 0.005450
V3129          : -0.005723
V3130          : 0.000860
V3131          : -0.000905
V3132          : 0.006006
V3133          : 0.005612
V3134          : 0.003685
V3135          : 0.001151
V3136          : -0.000046
V3137          : -0.005313
V3138          : -0.006072
V3139          : -0.000245
V3140          : 0.001992
V3141          : 0.005295
V3142          : -0.001419
V3143          : 0.003614
V3145          : -0.005901
V3146          : -0.000986
V3147          : 0.005322
V3148          : -0.003249
V3149          : -0.000561
V3150          : -0.002966
V3152          : -0.000009
V3153          : 0.004193
V3155          : -0.000855
V3156          : 0.006408
V3157          : 0.004847
V3158          : 0.005034
V3159          : 0.004234
V3160          : 0.005526
V3161          : 0.005425
V3162          : 0.005542
V3164          : -0.003526
V3165          : -0.006378
V3166          : 0.003337
V3167          : 0.004170
V3168          : -0.003538
V3169          : 0.002545
V3171          : 0.000008
V3172          : -0.000121
V3174          : 0.002460
V3175          : -0.000000
V3177          : -0.003337
V3179          : -0.005766
V3180          : -0.003406
V3181          : -0.005126
V3182          : 0.001585
V3183          : -0.000989
V3184          : 0.005380
V3185          : 0.001538
V3186          : -0.003100
V3187          : 0.004911
