custom_lambda_0.0127 Coefficients
==================================================
Bias Term      : -0.005481
V1726          : 0.001405
V1727          : 0.002444
V1728          : 0.006155
V1729          : 0.003920
V1731          : 0.006364
V1733          : 0.005093
V1734          : 0.001368
V1735          : 0.007509
V1736          : 0.002334
V1737          : 0.004685
V1738          : 0.001137
V1739          : 0.004988
V1740          : 0.003944
V1741          : -0.003447
V1742          : 0.005521
V1745          : 0.004995
V1746          : -0.004735
V1748          : 0.006083
V1749          : -0.000362
V1750          : 0.005121
V1751          : -0.000396
V1752          : -0.004976
V1753          : 0.005785
V1755          : -0.002662
V1756          : 0.005413
V1757          : 0.004971
V1758          : 0.005407
V1759          : -0.006999
V1761          : 0.006081
V1762          : 0.004850
V1763          : 0.005116
V1764          : 0.006851
V1766          : -0.006327
V1767          : 0.005403
V1769          : 0.006139
V1770          : -0.000000
V1771          : 0.005756
V1772          : 0.002235
V1775          : 0.004873
V1776          : 0.004793
V1777          : 0.006010
V1778          : 0.005588
V1779          : 0.005919
V1780          : 0.004298
V1781          : 0.005560
V1782          : 0.006519
V1784          : 0.006116
V1785          : 0.002151
V1786          : 0.006063
V1787          : 0.005352
V1788          : 0.007655
V1789          : 0.005665
V1790          : 0.004181
V1792          : -0.001326
V1794          : 0.006806
V1795          : -0.003117
V1796          : -0.005984
V1797          : 0.005616
V1798          : 0.005617
V1799          : -0.003941
V1800          : 0.006316
V1801          : -0.003948
V1802          : 0.003465
V1803          : -0.004824
V1804          : -0.003997
V1805          : 0.003574
V1806          : 0.001340
V1808          : -0.000000
V1809          : -0.005949
V1810          : 0.005907
V1811          : 0.005587
V1812          : 0.003237
V1813          : 0.004580
V1814          : 0.004256
V1815          : 0.004931
V1816          : 0.005712
V1817          : 0.005835
V1818          : -0.005112
V1819          : -0.002748
V1820          : -0.000000
V1821          : -0.005062
V1822          : 0.005211
V1823          : 0.005897
V1824          : 0.005751
V1825          : 0.005932
V1826          : 0.001279
V1827          : 0.005395
V1828          : -0.005863
V1831          : 0.005685
V1832          : 0.007205
V1833          : 0.005641
V1834          : -0.003515
V1836          : -0.004277
V1837          : 0.000504
V1838          : 0.003286
V1839          : 0.000435
V1840          : 0.000526
V1841          : 0.004696
V1842          : 0.002887
V1843          : -0.006578
V1844          : -0.008962
V1845          : 0.005675
V1846          : -0.003815
V1847          : 0.003782
V1848          : 0.004929
V1849          : 0.005374
V1850          : -0.004673
V1851          : -0.003027
V1852          : 0.005614
V1853          : 0.005896
V1854          : 0.007627
V1855          : -0.007437
V1856          : -0.006901
V1857          : 0.005180
V1858          : -0.006328
V1859          : -0.000026
V1860          : 0.001478
V1861          : -0.003931
V1862          : -0.003796
V1863          : 0.000577
V1864          : 0.003611
V1865          : 0.004061
V1866          : 0.002710
V1867          : 0.004718
V1868          : 0.000805
V1869          : 0.005026
V1870          : 0.005643
V1873          : 0.004964
V1874          : -0.001087
V1875          : 0.006461
V1876          : 0.003975
V1877          : -0.003566
V1878          : 0.000210
V1880          : 0.005737
V1881          : -0.001983
V1882          : 0.006153
V1883          : 0.006168
V1884          : 0.005688
V1885          : 0.003181
V1886          : 0.002565
V1887          : -0.009369
V1888          : 0.006331
V1889          : 0.005736
V1890          : 0.005012
V1892          : 0.005595
V1893          : -0.002975
V1894          : -0.000985
V1895          : -0.003965
V1896          : 0.004405
V1897          : 0.004759
V1898          : 0.003531
V1899          : -0.005544
V1900          : 0.004303
V1901          : 0.005868
V1902          : -0.004703
V1903          : -0.002288
V1905          : 0.005699
V1906          : 0.003061
V1907          : 0.005595
V1908          : 0.003178
V1909          : 0.005869
V1910          : -0.010775
V1911          : 0.000000
V1913          : -0.006102
V1914          : -0.003147
V1915          : -0.005648
V1916          : 0.000331
V1918          : -0.009425
V1919          : -0.003843
V1921          : -0.002757
V1922          : -0.004853
V1923          : 0.004296
V1924          : -0.001769
V1925          : 0.001040
V1926          : 0.003377
V1927          : 0.006320
V1928          : 0.005934
V1929          : -0.006539
V1930          : 0.001207
V1932          : 0.006484
V1933          : 0.005780
V1934          : 0.004787
V1935          : 0.005777
V1936          : -0.000021
V1938          : 0.005791
V1939          : 0.005504
V1940          : -0.003829
V1941          : -0.011088
V1942          : 0.003088
V1943          : -0.004979
V1944          : 0.000727
V1945          : 0.007255
V1946          : 0.001923
V1947          : -0.005659
V1949          : -0.008097
V1950          : 0.005799
V1951          : -0.007564
V1952          : -0.006313
V1953          : 0.005735
V1954          : 0.005747
V1955          : 0.006004
V1956          : -0.003856
V1957          : 0.007173
V1959          : 0.008860
V1960          : -0.002865
V1961          : 0.006213
V1962          : 0.004683
V1963          : -0.000954
V1965          : 0.000699
V1966          : 0.003847
V1967          : 0.005891
V1968          : 0.005369
V1969          : 0.004678
V1970          : 0.003203
V1971          : 0.002766
V1972          : 0.005355
V1973          : -0.004816
V1974          : -0.003082
V1975          : 0.005508
V1976          : 0.006181
V1978          : 0.005353
V1980          : 0.005713
V1981          : 0.005520
V1982          : -0.002435
V1983          : 0.005567
V1984          : 0.004690
V1985          : 0.005527
V1986          : -0.004892
V1988          : 0.006222
V1989          : 0.003438
V1990          : 0.005297
V1991          : 0.001469
V1992          : 0.005193
V1993          : 0.006391
V1994          : -0.009929
V1996          : -0.000416
V1997          : 0.000000
V1998          : 0.001969
V1999          : 0.006126
V2000          : -0.000102
V2001          : 0.005457
V2002          : 0.000204
V2003          : -0.012970
V2004          : 0.005735
V2005          : 0.005704
V2006          : -0.000409
V2007          : 0.004659
V2008          : 0.003659
V2009          : -0.001187
V2010          : 0.004810
V2011          : -0.006388
V2012          : 0.006090
V2013          : 0.006574
V2014          : 0.005780
V2015          : 0.005530
V2016          : -0.007169
V2017          : -0.002318
V2018          : -0.006288
V2019          : 0.004871
V2020          : 0.002234
V2021          : -0.012584
V2022          : -0.008890
V2023          : -0.004225
V2024          : 0.001216
V2025          : 0.005025
V2026          : 0.001693
V2027          : -0.000000
V2028          : 0.005762
V2030          : 0.002129
V2033          : 0.005659
V2036          : 0.004979
V2037          : -0.012382
V2038          : 0.003890
V2039          : -0.004195
V2040          : 0.005990
V2041          : -0.003250
V2042          : 0.006512
V2044          : 0.005012
V2046          : 0.005729
V2047          : -0.006800
V2048          : 0.005721
V2049          : -0.002431
V2050          : -0.005114
V2051          : -0.005496
V2052          : 0.004663
V2053          : 0.006816
V2054          : 0.001046
V2055          : 0.005697
V2056          : 0.005894
V2058          : 0.003437
V2059          : 0.002721
V2060          : 0.002522
V2062          : -0.000000
V2063          : 0.005412
V2064          : -0.003056
V2065          : 0.005727
V2066          : 0.004782
V2067          : 0.002154
V2068          : 0.005652
V2069          : 0.003265
V2071          : -0.003176
V2072          : 0.004979
V2073          : -0.001216
V2075          : -0.003278
V2076          : 0.005928
V2077          : 0.005341
V2078          : 0.005766
V2079          : 0.001348
V2080          : 0.003974
V2081          : 0.004229
V2082          : 0.005834
V2085          : -0.004348
V2086          : 0.005190
V2087          : 0.005856
V2088          : -0.001449
V2089          : 0.005620
V2090          : 0.003114
V2091          : 0.005268
V2092          : -0.005401
V2093          : -0.005468
V2094          : -0.009089
V2095          : -0.000178
V2096          : 0.002385
V2097          : 0.005960
V2098          : 0.007855
V2099          : 0.008362
V2100          : -0.002186
V2102          : -0.002968
V2103          : 0.005106
V2104          : 0.001048
V2105          : 0.003681
V2106          : -0.002871
V2107          : -0.002504
V2108          : 0.005686
V2109          : 0.006042
V2110          : -0.000991
V2111          : 0.006794
V2112          : 0.006435
V2114          : 0.004606
V2115          : 0.003666
V2116          : 0.004822
V2117          : 0.005520
V2118          : -0.003913
V2119          : -0.005649
V2120          : -0.000000
V2121          : 0.004585
V2122          : 0.002842
V2123          : -0.005933
V2124          : 0.005661
V2125          : 0.005327
V2128          : -0.005413
V2129          : 0.007800
V2130          : 0.004636
V2131          : 0.003582
V2132          : 0.005990
V2133          : 0.001868
V2134          : 0.005446
V2135          : 0.005116
V2136          : 0.005488
V2137          : -0.002144
V2138          : -0.004895
V2139          : 0.005435
V2140          : 0.005822
V2141          : 0.004811
V2142          : -0.008087
V2143          : -0.003299
V2144          : 0.004562
V2145          : 0.005818
V2146          : 0.005229
V2147          : -0.001525
V2148          : -0.000000
V2149          : -0.000340
V2150          : 0.003375
V2151          : 0.004351
V2152          : 0.004334
V2153          : 0.002270
V2154          : 0.005487
V2155          : 0.006427
V2156          : 0.001820
V2157          : -0.007318
V2158          : 0.003947
V2159          : -0.004069
V2160          : -0.006935
V2161          : -0.004855
V2162          : 0.006381
V2163          : 0.003648
V2164          : 0.006421
V2165          : 0.004243
V2166          : 0.005560
V2168          : -0.005377
V2169          : 0.000874
V2170          : 0.005267
V2171          : 0.005701
V2172          : 0.005670
V2173          : 0.000965
V2174          : 0.003481
V2175          : -0.002061
V2176          : 0.001193
V2177          : 0.005727
V2178          : 0.004816
V2179          : 0.006977
V2180          : -0.006412
V2181          : 0.005774
V2182          : 0.005656
V2183          : -0.006675
V2185          : 0.002302
V2188          : -0.006560
V2189          : 0.004927
V2190          : -0.002794
V2191          : 0.005176
V2192          : -0.005872
V2193          : 0.000807
V2194          : 0.004808
V2195          : 0.001864
V2196          : -0.006085
V2197          : 0.004523
V2198          : 0.005740
V2199          : 0.000785
V2200          : -0.004438
V2201          : -0.001875
V2202          : 0.005780
V2203          : -0.004312
V2204          : -0.001790
V2205          : 0.006169
V2208          : 0.005530
V2209          : 0.005751
V2210          : 0.005860
V2211          : 0.007173
V2212          : -0.007510
V2213          : 0.005786
V2215          : 0.000004
V2216          : 0.005213
V2217          : 0.005748
V2218          : 0.006177
V2219          : 0.005637
V2220          : -0.002325
V2222          : 0.005312
V2223          : 0.003970
V2224          : -0.003574
V2225          : 0.003766
V2226          : 0.003914
V2230          : -0.007179
V2231          : 0.005370
V2232          : 0.005901
V2233          : -0.001833
V2235          : -0.005874
V2236          : 0.002333
V2237          : 0.004761
V2238          : -0.000462
V2239          : 0.005997
V2240          : -0.002115
V2241          : 0.004780
V2242          : -0.005935
V2243          : 0.006550
V2244          : -0.011450
V2245          : 0.005011
V2246          : 0.005278
V2247          : 0.005571
V2249          : -0.006288
V2250          : -0.006919
V2251          : 0.004035
V2252          : -0.005508
V2253          : 0.000337
V2254          : -0.000250
V2255          : 0.005492
V2256          : -0.003422
V2257          : -0.003567
V2258          : 0.002352
V2260          : 0.005680
V2261          : -0.005404
V2262          : -0.009144
V2263          : 0.002584
V2264          : 0.001653
V2265          : 0.003639
V2266          : -0.000094
V2267          : 0.002944
V2268          : -0.008690
V2269          : 0.004914
V2271          : 0.008087
V2272          : 0.004293
V2273          : 0.006835
V2274          : 0.005737
V2275          : 0.004925
V2276          : -0.007586
V2277          : 0.003915
V2278          : 0.004883
V2279          : 0.004158
V2280          : 0.005723
V2281          : 0.004210
V2282          : 0.006407
V2283          : -0.003835
V2284          : -0.002202
V2286          : -0.002437
V2287          : -0.003933
V2288          : 0.003176
V2289          : 0.005653
V2291          : 0.005664
V2292          : 0.000000
V2293          : -0.003720
V2294          : -0.003899
V2295          : 0.000000
V2297          : 0.005143
V2299          : 0.005653
V2300          : 0.003704
V2301          : 0.005636
V2302          : 0.004699
V2303          : -0.012671
V2304          : 0.004707
V2308          : 0.004779
V2309          : 0.005560
V2310          : 0.006509
V2311          : 0.000000
V2312          : 0.006214
V2313          : 0.005690
V2314          : 0.005945
V2316          : -0.003732
V2317          : 0.001683
V2318          : 0.005930
V2320          : 0.003231
V2321          : 0.005395
V2322          : -0.001609
V2323          : 0.007010
V2324          : 0.005745
V2325          : 0.004876
V2326          : 0.006043
V2327          : 0.005808
V2328          : -0.000942
V2329          : -0.005541
V2330          : 0.003985
V2331          : 0.003521
V2332          : 0.000000
V2333          : 0.005838
V2334          : 0.005494
V2336          : 0.005758
V2337          : 0.005319
V2338          : 0.004927
V2340          : -0.002271
V2341          : 0.005568
V2342          : 0.006507
V2343          : -0.006618
V2344          : 0.005046
V2346          : 0.001781
V2347          : -0.003418
V2348          : 0.005784
V2349          : 0.005654
V2350          : 0.005571
V2351          : 0.004850
V2352          : 0.001951
V2353          : 0.005809
V2354          : 0.004293
V2355          : 0.005682
V2356          : 0.005602
V2357          : 0.005635
V2358          : 0.004192
V2359          : 0.005736
V2360          : 0.006087
V2361          : 0.005491
V2362          : -0.004667
V2364          : -0.005069
V2366          : -0.010631
V2367          : 0.005703
V2372          : 0.005738
V2375          : -0.003757
V2377          : -0.003749
V2378          : -0.004808
V2379          : 0.004054
V2381          : 0.005811
V2382          : 0.003374
V2383          : 0.005649
V2384          : 0.003282
V2385          : 0.002946
V2386          : 0.001700
V2387          : 0.002078
V2388          : 0.000000
V2389          : -0.006292
V2390          : 0.005323
V2391          : 0.005820
V2392          : -0.004516
V2393          : -0.001131
V2394          : 0.004891
V2395          : -0.007414
V2396          : 0.004688
V2397          : 0.000000
V2398          : -0.001145
V2399          : 0.005441
V2400          : 0.003092
V2401          : 0.006491
V2402          : 0.004749
V2403          : 0.005490
V2404          : -0.006586
V2405          : 0.000086
V2406          : 0.005222
V2408          : 0.007377
V2409          : -0.001459
V2410          : -0.002810
V2411          : -0.004681
V2413          : 0.004240
V2414          : 0.005889
V2415          : 0.000460
V2416          : 0.005211
V2418          : 0.005536
V2419          : 0.006363
V2420          : -0.005300
V2421          : -0.006029
V2422          : 0.003584
V2423          : 0.000000
V2424          : 0.006703
V2425          : 0.002193
V2426          : 0.006281
V2427          : 0.005317
V2428          : 0.003182
V2429          : 0.001047
V2430          : 0.004545
V2431          : -0.003075
V2432          : 0.006239
V2433          : -0.004851
V2434          : 0.006249
V2435          : 0.005259
V2436          : 0.003369
V2438          : 0.001926
V2439          : 0.008596
V2440          : 0.004993
V2441          : 0.005782
V2442          : 0.004330
V2443          : 0.001663
V2444          : 0.005682
V2445          : 0.004963
V2446          : -0.001725
V2447          : -0.000236
V2448          : 0.004119
V2449          : 0.004753
V2450          : 0.002813
V2451          : 0.003931
V2454          : 0.003374
V2455          : -0.000735
V2456          : -0.001089
V2457          : 0.005035
V2458          : -0.011858
V2460          : 0.005522
V2461          : 0.005355
V2462          : 0.005982
V2463          : -0.006155
V2464          : 0.003791
V2465          : -0.004169
V2466          : -0.006594
V2467          : 0.003265
V2468          : 0.005153
V2469          : 0.003479
V2470          : 0.003767
V2471          : -0.003472
V2473          : 0.001934
V2474          : 0.005821
V2475          : 0.005328
V2476          : 0.002925
V2477          : 0.003860
V2479          : 0.004816
V2480          : -0.003939
V2481          : -0.004372
V2482          : 0.005300
V2483          : 0.004920
V2484          : 0.005165
V2485          : -0.005041
V2486          : 0.006491
V2488          : 0.003366
V2489          : -0.003725
V2490          : -0.003185
V2491          : -0.002534
V2492          : 0.003807
V2493          : -0.000366
V2494          : 0.004800
V2495          : -0.009706
V2496          : 0.003540
V2498          : 0.001156
V2499          : 0.005400
V2500          : -0.005686
V2501          : 0.005631
V2502          : 0.006005
V2503          : -0.002915
V2504          : 0.005156
V2505          : 0.008096
V2506          : 0.004956
V2507          : -0.008153
V2508          : 0.005779
V2509          : 0.005568
V2510          : 0.000284
V2511          : 0.005579
V2512          : -0.006839
V2513          : -0.000000
V2514          : -0.004927
V2515          : -0.000986
V2519          : 0.002487
V2520          : 0.005397
V2521          : 0.004079
V2522          : 0.005740
V2523          : 0.005902
V2526          : 0.004833
V2527          : -0.004224
V2528          : -0.001457
V2529          : 0.003909
V2530          : -0.001100
V2531          : 0.000000
V2532          : 0.004342
V2533          : 0.005553
V2534          : 0.003927
V2535          : 0.005578
V2536          : 0.003664
V2537          : 0.004384
V2538          : -0.004299
V2539          : -0.005699
V2540          : 0.005332
V2541          : 0.006055
V2542          : -0.002026
V2545          : 0.005506
V2546          : 0.005653
V2547          : -0.004965
V2548          : -0.005698
V2549          : 0.005465
V2551          : -0.008809
V2552          : 0.004704
V2553          : -0.007676
V2555          : 0.002404
V2556          : 0.000943
V2559          : 0.004048
V2560          : 0.001897
V2561          : 0.005109
V2562          : 0.000752
V2563          : 0.005404
V2564          : 0.005140
V2565          : 0.005906
V2566          : -0.003140
V2567          : 0.000000
V2570          : 0.004732
V2571          : 0.001707
V2574          : 0.005499
V2575          : -0.001819
V2576          : 0.005870
V2577          : 0.005761
V2578          : 0.006414
V2579          : 0.005208
V2580          : 0.004558
V2581          : 0.005474
V2583          : 0.005132
V2584          : -0.004229
V2585          : -0.008356
V2586          : 0.002404
V2587          : -0.002449
V2588          : 0.005773
V2590          : 0.000003
V2591          : -0.011113
V2592          : -0.007816
V2593          : 0.005343
V2594          : -0.000083
V2596          : 0.005604
V2597          : -0.006758
V2598          : -0.005883
V2599          : 0.003053
V2600          : 0.005646
V2601          : 0.004536
V2602          : 0.005023
V2603          : 0.003289
V2604          : -0.004271
V2605          : -0.008105
V2606          : 0.002989
V2607          : 0.004551
V2608          : -0.009324
V2609          : 0.000105
V2610          : 0.005805
V2611          : 0.005041
V2612          : 0.005762
V2613          : -0.001512
V2614          : 0.004157
V2615          : 0.002978
V2616          : 0.005559
V2617          : 0.003521
V2618          : -0.002835
V2619          : -0.000867
V2620          : 0.005650
V2621          : -0.005418
V2622          : 0.005594
V2623          : 0.003346
V2624          : -0.011694
V2625          : -0.001083
V2627          : 0.001045
V2629          : 0.005708
V2631          : 0.003971
V2632          : 0.006630
V2633          : 0.004447
V2634          : -0.003660
V2635          : -0.005898
V2636          : 0.002422
V2637          : -0.003337
V2638          : 0.005778
V2639          : -0.008578
V2640          : 0.005806
V2641          : -0.012569
V2642          : 0.002381
V2643          : 0.006788
V2646          : 0.001067
V2647          : 0.005380
V2648          : -0.004146
V2649          : 0.005865
V2650          : 0.000326
V2651          : 0.005866
V2652          : 0.005381
V2653          : 0.003790
V2654          : -0.009047
V2655          : 0.006013
V2656          : 0.005915
V2657          : 0.005278
V2660          : 0.003130
V2661          : 0.004205
V2662          : 0.005758
V2663          : -0.004819
V2664          : 0.006142
V2665          : 0.004471
V2666          : -0.004935
V2668          : 0.005773
V2669          : 0.005836
V2670          : 0.004554
V2671          : -0.001489
V2672          : 0.003943
V2673          : 0.005776
V2674          : 0.004437
V2675          : 0.005948
V2677          : -0.005567
V2678          : -0.010102
V2679          : 0.002795
V2680          : 0.005222
V2681          : 0.006963
V2682          : 0.006006
V2683          : 0.006147
V2684          : 0.006056
V2685          : -0.004775
V2686          : 0.004988
V2687          : 0.007966
V2688          : 0.006281
V2690          : 0.001091
V2691          : -0.008188
V2692          : -0.007654
V2693          : 0.006520
V2694          : 0.001715
V2695          : -0.002284
V2696          : 0.004242
V2697          : 0.004632
V2699          : -0.005055
V2700          : 0.002174
V2702          : 0.005629
V2703          : 0.005884
V2706          : 0.005925
V2707          : 0.005419
V2708          : 0.003903
V2709          : -0.000605
V2710          : -0.000000
V2711          : -0.006128
V2712          : 0.003336
V2713          : 0.004798
V2714          : -0.002891
V2715          : 0.006506
V2716          : 0.005838
V2717          : -0.006091
V2718          : -0.006453
V2719          : 0.001097
V2720          : 0.005656
V2723          : -0.001627
V2724          : 0.002781
V2725          : -0.006241
V2726          : -0.004765
V2727          : 0.005623
V2728          : 0.005439
V2729          : 0.005569
V2730          : 0.000000
V2731          : 0.005655
V2732          : 0.000099
V2733          : -0.000452
V2734          : 0.006251
V2735          : 0.003972
V2736          : 0.006713
V2737          : -0.006433
V2738          : 0.007408
V2740          : -0.001458
V2741          : -0.005419
V2742          : 0.004037
V2743          : 0.005830
V2744          : -0.002666
V2745          : 0.006351
V2746          : -0.001060
V2747          : -0.000981
V2748          : -0.004177
V2749          : 0.003693
V2750          : 0.005439
V2751          : 0.005570
V2752          : 0.005434
V2753          : 0.003413
V2756          : -0.000532
V2758          : -0.001375
V2759          : -0.000558
V2760          : -0.004621
V2761          : -0.000000
V2762          : -0.002880
V2763          : -0.002825
V2764          : 0.003906
V2765          : -0.001154
V2766          : 0.006311
V2767          : 0.005877
V2768          : -0.006714
V2769          : 0.005746
V2770          : -0.003874
V2771          : 0.005851
V2774          : 0.006192
V2775          : 0.006883
V2776          : -0.001183
V2777          : 0.004448
V2778          : -0.005114
V2779          : -0.005637
V2780          : -0.004939
V2781          : 0.003740
V2782          : 0.004593
V2783          : -0.002912
V2785          : 0.005479
V2786          : 0.003476
V2787          : -0.006525
V2788          : -0.003776
V2789          : -0.002639
V2790          : -0.003431
V2792          : 0.007585
V2794          : 0.005535
V2795          : 0.004629
V2797          : -0.003589
V2798          : 0.002888
V2799          : 0.000675
V2800          : 0.005921
V2801          : -0.008273
V2802          : -0.003002
V2803          : -0.008849
V2804          : -0.004369
V2805          : -0.004785
V2806          : 0.001525
V2807          : 0.000000
V2808          : -0.003455
V2809          : -0.004082
V2810          : -0.008774
V2811          : 0.005315
V2813          : 0.005488
V2814          : -0.010165
V2815          : 0.000220
V2817          : -0.005445
V2818          : 0.005885
V2819          : -0.002759
V2821          : 0.005465
V2822          : 0.006349
V2823          : 0.001437
V2824          : 0.004201
V2825          : 0.004230
V2827          : 0.003784
V2828          : 0.005586
V2830          : 0.006620
V2831          : 0.003765
V2832          : 0.005210
V2833          : 0.006095
V2834          : -0.000213
V2835          : -0.004051
V2836          : 0.005485
V2837          : 0.002688
V2838          : 0.004772
V2839          : 0.002340
V2840          : 0.001042
V2841          : 0.002612
V2843          : -0.001410
V2844          : 0.005494
V2845          : -0.001813
V2846          : 0.004892
V2848          : -0.006074
V2849          : -0.002788
V2850          : -0.003679
V2851          : -0.003594
V2852          : -0.003296
V2853          : -0.002141
V2854          : -0.002888
V2855          : 0.003904
V2856          : 0.003276
V2857          : 0.002506
V2858          : 0.008868
V2859          : 0.005628
V2860          : -0.004235
V2861          : 0.002954
V2862          : -0.000391
V2863          : -0.011266
V2864          : 0.004911
V2865          : 0.003828
V2866          : -0.004754
V2867          : 0.000948
V2868          : 0.000860
V2869          : -0.003501
V2870          : 0.006262
V2871          : -0.003404
V2872          : -0.004603
V2873          : 0.004829
V2874          : 0.000249
V2875          : 0.000323
V2876          : 0.004948
V2878          : 0.003380
V2879          : -0.007593
V2881          : -0.000198
V2882          : -0.004217
V2883          : -0.001966
V2884          : -0.010829
V2885          : 0.003948
V2887          : -0.002832
V2888          : -0.003059
V2889          : -0.007724
V2890          : 0.003887
V2891          : 0.004957
V2892          : -0.003449
V2893          : -0.002540
V2894          : 0.001836
V2895          : -0.003294
V2898          : 0.004425
V2899          : 0.004272
V2900          : -0.004577
V2901          : 0.006508
V2902          : 0.006462
V2903          : -0.006837
V2904          : -0.008923
V2906          : 0.007323
V2907          : -0.002435
V2908          : -0.000000
V2909          : -0.001674
V2910          : 0.001932
V2911          : 0.005302
V2912          : -0.002627
V2913          : -0.001125
V2914          : -0.002252
V2915          : 0.007227
V2916          : -0.000961
V2917          : -0.001632
V2918          : 0.005802
V2920          : 0.003577
V2921          : 0.002319
V2922          : -0.000095
V2923          : -0.003820
V2924          : 0.005537
V2925          : -0.001038
V2926          : 0.006223
V2927          : -0.003245
V2928          : 0.002737
V2929          : -0.005323
V2930          : 0.001054
V2931          : 0.004554
V2933          : 0.008615
V2934          : 0.005679
V2935          : 0.006058
V2936          : 0.005775
V2937          : 0.006891
V2938          : 0.000495
V2939          : -0.003349
V2940          : 0.001624
V2941          : -0.006393
V2942          : -0.005319
V2943          : 0.006417
V2944          : -0.006343
V2945          : -0.004124
V2946          : -0.005023
V2947          : -0.002885
V2948          : 0.005001
V2949          : 0.004381
V2951          : -0.005455
V2952          : 0.002453
V2953          : -0.005029
V2954          : -0.000630
V2955          : 0.006257
V2956          : -0.011463
V2958          : 0.005516
V2959          : 0.006203
V2960          : 0.001698
V2961          : -0.006250
V2962          : 0.003725
V2963          : 0.005172
V2966          : 0.001978
V2967          : 0.005543
V2968          : 0.006401
V2969          : -0.003514
V2970          : -0.002347
V2971          : 0.003458
V2972          : 0.002204
V2973          : -0.004810
V2974          : 0.005934
V2976          : 0.001883
V2977          : -0.003340
V2978          : 0.006056
V2979          : -0.012622
V2980          : -0.000516
V2981          : -0.003070
V2982          : -0.002415
V2983          : -0.005828
V2984          : -0.004425
V2985          : 0.005328
V2986          : -0.002706
V2987          : 0.002119
V2988          : -0.002775
V2989          : -0.000136
V2990          : -0.010476
V2991          : 0.008194
V2992          : 0.000500
V2994          : 0.000597
V2995          : -0.001553
V2996          : -0.003009
V2999          : 0.003028
V3000          : 0.006607
V3001          : -0.007794
V3002          : 0.005887
V3003          : -0.003283
V3004          : -0.003570
V3005          : -0.001718
V3006          : -0.001348
V3008          : -0.002742
V3009          : 0.004307
V3010          : -0.002253
V3012          : -0.002745
V3013          : -0.003938
V3015          : -0.000000
V3016          : 0.002549
V3017          : 0.007298
V3018          : 0.006081
V3020          : 0.005390
V3022          : -0.000837
V3023          : 0.003961
V3024          : -0.002302
V3025          : -0.006229
V3026          : 0.006359
V3027          : 0.005443
V3028          : -0.001185
V3029          : 0.005299
V3030          : 0.006288
V3031          : 0.005952
V3032          : 0.002360
V3033          : -0.006705
V3034          : 0.005876
V3035          : -0.000088
V3036          : 0.005331
V3037          : 0.006182
V3038          : 0.005854
V3039          : -0.002356
V3040          : -0.003994
V3041          : 0.003422
V3042          : 0.005363
V3043          : 0.002727
V3044          : -0.006803
V3045          : 0.004758
V3046          : -0.004647
V3047          : 0.005245
V3049          : -0.000000
V3050          : 0.000265
V3052          : 0.002664
V3053          : 0.004624
V3054          : -0.001555
V3055          : 0.006051
V3056          : -0.002529
V3057          : 0.005206
V3058          : 0.006594
V3059          : -0.006219
V3061          : 0.000107
V3062          : -0.003406
V3063          : 0.000000
V3064          : 0.001188
V3065          : -0.006433
V3066          : -0.003400
V3067          : 0.006150
V3068          : 0.001039
V3069          : 0.006910
V3071          : 0.005456
V3072          : 0.000000
V3073          : -0.006106
V3074          : -0.009422
V3075          : 0.002166
V3077          : -0.009655
V3078          : 0.000343
V3080          : -0.004499
V3081          : 0.007299
V3082          : 0.005831
V3083          : 0.005581
V3084          : -0.002708
V3085          : -0.005319
V3086          : 0.005433
V3087          : -0.005563
V3089          : 0.005644
V3090          : -0.003825
V3091          : -0.005567
V3092          : 0.005468
V3093          : 0.006171
V3094          : 0.005681
V3095          : 0.005791
V3096          : -0.004541
V3097          : 0.000988
V3098          : -0.000063
V3099          : 0.005702
V3100          : 0.005096
V3101          : 0.000154
V3102          : 0.004888
V3103          : -0.007460
V3105          : -0.003410
V3106          : 0.005811
V3107          : 0.001655
V3109          : 0.004904
V3110          : 0.001696
V3111          : -0.005615
V3112          : 0.007387
V3113          : 0.000983
V3114          : 0.005914
V3115          : -0.003187
V3116          : 0.004947
V3120          : -0.005749
V3121          : -0.001387
V3122          : 0.003976
V3123          : -0.003904
V3124          : 0.007395
V3125          : -0.004713
V3127          : 0.005195
V3128          : 0.005572
V3129          : -0.005826
V3130          : 0.001083
V3131          : -0.001190
V3132          : 0.006298
V3133          : 0.005773
V3134          : 0.003872
V3135          : 0.001308
V3136          : -0.000165
V3137          : -0.005396
V3138          : -0.006204
V3139          : -0.000603
V3140          : 0.002159
V3141          : 0.005451
V3142          : -0.001693
V3143          : 0.003729
V3145          : -0.006035
V3146          : -0.001398
V3147          : 0.005434
V3148          : -0.003320
V3149          : -0.000720
V3150          : -0.003001
V3152          : -0.000693
V3153          : 0.004516
V3155          : -0.001175
V3156          : 0.006600
V3157          : 0.004952
V3158          : 0.005225
V3159          : 0.005205
V3160          : 0.005663
V3161          : 0.005562
V3162          : 0.005693
V3164          : -0.003625
V3165          : -0.006624
V3166          : 0.003420
V3167          : 0.004381
V3168          : -0.003784
V3169          : 0.002785
V3171          : 0.000107
V3172          : -0.000182
V3174          : 0.002927
V3175          : -0.000000
V3177          : -0.003382
V3179          : -0.006122
V3180          : -0.003485
V3181          : -0.005218
V3182          : 0.001828
V3183          : -0.000995
V3184          : 0.005492
V3185          : 0.001832
V3186          : -0.003223
V3187          : 0.005079
